Cement,Clinker,Slag,FlyAsh,Limestones,Gypsum,Water,Chemical Admixture,coarseagg,fineagg,Age,Strength (MPa),CO2 (kg),Cost (USD)
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,17.22068966,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,17.23103448,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,3,17.26896552,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,3,17.28022989,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,17.28666667,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,17.29149425,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,17.29908046,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,17.35724138,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,17.39149425,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,17.39310345,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,3,17.47678161,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,17.47678161,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,17.51034483,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,3,17.52413793,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,3,17.53678161,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,17.55862069,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,3,17.57931034,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,17.58206897,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,3,17.5891954,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,17.59862069,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,17.6016092,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,17.6183908,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,17.62758621,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,17.63448276,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,3,17.63793103,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,17.64367816,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,17.68275862,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,3,17.68965517,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,17.73103448,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,17.75172414,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,17.75172414,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,17.75333333,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,17.75862069,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,17.76551724,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,17.8,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,17.8137931,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,17.83126437,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,3,17.83448276,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,3,17.90344828,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,3,17.96137931,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,17.96413793,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,17.98068966,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,18.03448276,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,3,18.05678161,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,18.05931034,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,18.06206897,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,18.07586207,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,18.12413793,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,18.16551724,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,18.21747126,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,18.24137931,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,18.26390805,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,18.26896552,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,18.28275862,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,18.32413793,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,18.38275862,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,18.39310345,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,18.41103448,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,3,18.4137931,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,18.4137931,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,18.42068966,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,18.44413793,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,18.44827586,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,18.47494253,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,18.48275862,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,3,18.49356322,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,18.50735632,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,18.54482759,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,18.60689655,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,18.6137931,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,18.64827586,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,18.66896552,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,18.68275862,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,18.69425287,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,18.73310345,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,18.73448276,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,18.75494253,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,3,18.76551724,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,18.8,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,18.8091954,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,18.82068966,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,18.82758621,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,18.83954023,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,18.86,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,18.90344828,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,18.92574713,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,18.95172414,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,18.9783908,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,18.97931034,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,19.0137931,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,19.04275862,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,19.07563218,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,19.09655172,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,19.11724138,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,19.15655172,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,19.22735632,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,19.22758621,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,19.24,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,19.24045977,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,19.25908046,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,19.26896552,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,19.27517241,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,19.28965517,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,19.28965517,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,19.30068966,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,19.36436782,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,19.3862069,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,19.39310345,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,19.39563218,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,19.40229885,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,19.46827586,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,19.49655172,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,19.50114943,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,19.51034483,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,19.54367816,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,3,19.55862069,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,19.55862069,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,19.60689655,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,19.65517241,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,19.67103448,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,19.67816092,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,19.68275862,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,19.68643678,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,19.69747126,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,19.76850575,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,19.77931034,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,19.78390805,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,3,19.83448276,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,19.85517241,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,19.88206897,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,19.9308046,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,19.93103448,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,19.93793103,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,19.95770115,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,19.99310345,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,20.02068966,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,20.03126437,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,20.03425287,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,20.08436782,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,3,20.15678161,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,20.15724138,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,20.16643678,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,20.17241379,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,20.18482759,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,20.22068966,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,20.24137931,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,20.28275862,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,20.30091954,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,20.31034483,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,20.33793103,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,20.36551724,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,20.40597701,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,20.42068966,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,20.46896552,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,20.51724138,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,20.55172414,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,20.57241379,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,20.57563218,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,20.57931034,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,20.59310345,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,20.5983908,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,20.61218391,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,20.63448276,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,20.6416092,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,20.64827586,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,20.66252874,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,20.69862069,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,20.77011494,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,20.7862069,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,20.7983908,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,20.80689655,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,20.82068966,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,20.82091954,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,20.83586207,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,20.85333333,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,20.88965517,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,20.92413793,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,20.94390805,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,20.94735632,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,20.96045977,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,21,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,21.02758621,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,21.08091954,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,21.08965517,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,21.11103448,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,21.15448276,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,21.15494253,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,21.17448276,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,21.1862069,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,21.2137931,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,21.22068966,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,21.23195402,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,21.26206897,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,21.28275862,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,21.28965517,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,21.36551724,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,21.39310345,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,21.43448276,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,21.46321839,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,21.4754023,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,21.49195402,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,21.56965517,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,21.58574713,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,21.6137931,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,21.64827586,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,21.67586207,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,21.70344828,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,21.70965517,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,21.72413793,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,21.73103448,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,21.73793103,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,21.75862069,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,21.7616092,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,21.78436782,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,21.7862069,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,21.82068966,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,21.82321839,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,21.84137931,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,21.86735632,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,21.88275862,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,21.90344828,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,21.91264368,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,21.94482759,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,21.99195402,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,21.99218391,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,21.99310345,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,22.07586207,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,22.08275862,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,22.08965517,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,22.10344828,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,22.11724138,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,22.15356322,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,22.22,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,22.22068966,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,22.23264368,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,22.28574713,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,22.28965517,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,22.30344828,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,22.31471264,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,22.33264368,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,22.3645977,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,22.42758621,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,22.44137931,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,22.49655172,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,22.50091954,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,22.53701149,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,22.53793103,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,22.54206897,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,22.6,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,22.62068966,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,22.67655172,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,22.68551724,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,22.73103448,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,22.76551724,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,22.79287356,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,22.83448276,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,22.86206897,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,22.88229885,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,22.88965517,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,22.89655172,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,22.91034483,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,22.91724138,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,22.97931034,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,22.98229885,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,23.0137931,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,23.01747126,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,23.04827586,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,23.06206897,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,23.07586207,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,23.19448276,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,23.20183908,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,23.20735632,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,23.21724138,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,23.25931034,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,23.28965517,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,23.39494253,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,23.44551724,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,7,23.44827586,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,23.51034483,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,23.54413793,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,23.59310345,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,23.60689655,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,23.62068966,263.1846,78.3853
350,227.5,24.5,52.5,45.5,0,155,2.625,1020,846,14,23.68275862,263.1846,78.3853
